medal_date,medal_type,medal_code,name,gender,country_code,country,country_long,nationality,team,team_gender,discipline,event,event_type,url_event,birth_date,code_athlete,code_team
8/10/2024,Silver Medal,2,van der SCHOOT Myrte,Female,NED,Netherlands,Netherlands,Netherlands,Netherlands,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,4/16/2004,1972251,ATHW4X400M--NED01
8/10/2024,Bronze Medal,3,ANNING Amber,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,11/18/2000,1924383,ATHW4X400M--GBR01
8/10/2024,Bronze Medal,3,JOHN Yemi Mary,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,5/3/2003,1924437,ATHW4X400M--GBR01
8/10/2024,Bronze Medal,3,KELLY Hannah,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,12/20/2000,1956846,ATHW4X400M--GBR01
8/10/2024,Bronze Medal,3,NIELSEN Laviai,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,3/13/1996,1924464,ATHW4X400M--GBR01
8/10/2024,Bronze Medal,3,NIELSEN Lina,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,3/13/1996,1924463,ATHW4X400M--GBR01
8/10/2024,Bronze Medal,3,OHURUOGU Victoria,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,2/28/1993,1924470,ATHW4X400M--GBR01
8/10/2024,Bronze Medal,3,WILLIAMS Jodie,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,9/28/1993,1924506,ATHW4X400M--GBR01
8/10/2024,Bronze Medal,3,YEARGIN Nicole,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,8/11/1997,1924509,ATHW4X400M--GBR01
8/10/2024,Gold Medal,1,CURRY Stephen,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,3/14/1988,1954698,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,EDWARDS Anthony,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,8/5/2001,1954701,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,JAMES LeBron,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,12/30/1984,1954714,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,DURANT Kevin,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,9/29/1988,1954700,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,WHITE Derrick,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,7/2/1994,1954724,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,HALIBURTON Tyrese,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,2/29/2000,1954705,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,TATUM Jayson,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,3/3/1998,1954684,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,EMBIID Joel,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,3/16/1994,1954683,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,HOLIDAY Jrue,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,6/12/1990,1954709,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,ADEBAYO Bam,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,7/18/1997,1954688,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,DAVIS Anthony,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,3/11/1993,1954699,BKBMTEAM5---USA01
8/10/2024,Gold Medal,1,BOOKER Devin,Male,USA,United States,United States of America,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,10/30/1996,1954687,BKBMTEAM5---USA01
8/10/2024,Silver Medal,2,NTILIKINA Frank,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,7/28/1998,1573636,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,BATUM Nicolas,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,12/14/1988,1573628,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,ALBICY Andrew,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,3/21/1990,1573627,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,YABUSELE Guerschon,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,12/17/1995,1573638,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,CORDINIER Isaia,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,11/28/1996,1573640,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,FOURNIER Evan,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,10/29/1992,1573632,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,de COLO Nando,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,6/23/1987,1573630,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,LESSORT Mathias,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,9/29/1995,1573634,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,GOBERT Rudy,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,6/26/1992,1573633,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,WEMBANYAMA Victor,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,1/4/2004,1573639,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,STRAZEL Matthew,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,8/5/2002,1573660,BKBMTEAM5---FRA01
8/10/2024,Silver Medal,2,COULIBALY Bilal,Male,FRA,France,France,France,France,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,7/26/2004,1573642,BKBMTEAM5---FRA01
8/10/2024,Bronze Medal,3,PLAVSIC Uros,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,12/22/1998,1948421,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,PETRUSEV Fili,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,4/15/2000,1948420,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,JOVIC Nikola,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,6/9/2003,1948413,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,BOGDANOVIC Bogdan,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,8/18/1992,1948404,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,MARINKOVIC Vanja,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,1/9/1997,1948416,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,DOBRIC Ognjen,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,10/27/1994,1948407,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,JOKIC Nikola,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,2/19/1995,1948411,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,MICIC Vasilije,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,1/13/1994,1948417,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,GUDURIC Marko,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,3/8/1995,1948408,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,DAVIDOVAC Dejan,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,1/17/1995,1948405,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,AVRAMOVIC Aleksa,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,10/25/1994,1948402,BKBMTEAM5---SRB01
8/10/2024,Bronze Medal,3,MILUTINOV Nikola,Male,SRB,Serbia,Serbia,Serbia,Serbia,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000200--,12/30/1994,1948418,BKBMTEAM5---SRB01
8/10/2024,Gold Medal,1,AHMAN David,Male,SWE,Sweden,Sweden,Sweden,Ahman/Hellvig,M,Beach Volleyball,Men,HTEAM,/en/paris-2024/results/beach-volleyball/men/fnl-000100--,12/20/2001,1934586,VBVMTEAM2---SWE01
8/10/2024,Gold Medal,1,HELLVIG Jonatan,Male,SWE,Sweden,Sweden,Sweden,Ahman/Hellvig,M,Beach Volleyball,Men,HTEAM,/en/paris-2024/results/beach-volleyball/men/fnl-000100--,10/5/2001,1934579,VBVMTEAM2---SWE01
8/10/2024,Silver Medal,2,EHLERS Nils,Male,GER,Germany,Germany,Germany,Ehlers/Wickler,M,Beach Volleyball,Men,HTEAM,/en/paris-2024/results/beach-volleyball/men/fnl-000100--,2/4/1994,1562864,VBVMTEAM2---GER01
8/10/2024,Silver Medal,2,WICKLER Clemens,Male,GER,Germany,Germany,Germany,Ehlers/Wickler,M,Beach Volleyball,Men,HTEAM,/en/paris-2024/results/beach-volleyball/men/fnl-000100--,4/28/1995,1562868,VBVMTEAM2---GER01
8/10/2024,Bronze Medal,3,MOL Anders Berntsen,Male,NOR,Norway,Norway,Norway,Mol/Sorum,M,Beach Volleyball,Men,HTEAM,/en/paris-2024/results/beach-volleyball/men/fnl-000200--,7/2/1997,1878383,VBVMTEAM2---NOR01
8/10/2024,Bronze Medal,3,SOERUM Christian Sandlie,Male,NOR,Norway,Norway,Norway,Mol/Sorum,M,Beach Volleyball,Men,HTEAM,/en/paris-2024/results/beach-volleyball/men/fnl-000200--,12/3/1995,1878386,VBVMTEAM2---NOR01
8/10/2024,Gold Medal,1,LEITAO Iuri,Male,POR,Portugal,Portugal,Portugal,Portugal,M,Cycling Track,Men's Madison,TEAM,/en/paris-2024/results/cycling-track/men-s-madison/fnl-000100--,7/3/1998,1933816,CTRMMADISON-POR01
8/10/2024,Gold Medal,1,OLIVEIRA Rui,Male,POR,Portugal,Portugal,Portugal,Portugal,M,Cycling Track,Men's Madison,TEAM,/en/paris-2024/results/cycling-track/men-s-madison/fnl-000100--,9/5/1996,1933821,CTRMMADISON-POR01
8/10/2024,Silver Medal,2,CONSONNI Simone,Male,ITA,Italy,Italy,Italy,Italy,M,Cycling Track,Men's Madison,TEAM,/en/paris-2024/results/cycling-track/men-s-madison/fnl-000100--,9/12/1994,1923518,CTRMMADISON-ITA01
8/10/2024,Silver Medal,2,VIVIANI Elia,Male,ITA,Italy,Italy,Italy,Italy,M,Cycling Track,Men's Madison,TEAM,/en/paris-2024/results/cycling-track/men-s-madison/fnl-000100--,2/7/1989,1923519,CTRMMADISON-ITA01
8/10/2024,Bronze Medal,3,LARSEN Niklas,Male,DEN,Denmark,Denmark,Denmark,Denmark,M,Cycling Track,Men's Madison,TEAM,/en/paris-2024/results/cycling-track/men-s-madison/fnl-000100--,3/22/1997,1879180,CTRMMADISON-DEN01
8/10/2024,Bronze Medal,3,MOERKOEV Michael,Male,DEN,Denmark,Denmark,Denmark,Denmark,M,Cycling Track,Men's Madison,TEAM,/en/paris-2024/results/cycling-track/men-s-madison/fnl-000100--,4/30/1985,1879160,CTRMMADISON-DEN01
8/10/2024,Gold Medal,1,NAEHER Alyssa,Female,USA,United States,United States of America,United States,United States of America,W,Football,Women,HTEAM,/en/paris-2024/results/football/women/fnl-000100--,4/20/1988,1943575,FBLWTEAM11--USA01
8/10/2024,Gold Medal,1,FOX Emily,Female,USA,United States,United States of America,United States,United States of America,W,Football,Women,HTEAM,/en/paris-2024/results/football/women/fnl-000100--,7/5/1998,1943553,FBLWTEAM11--USA01
8/10/2024,Gold Medal,1,ALBERT Korbin,Female,USA,United States,United States of America,United States,United States of America,W,Football,Women,HTEAM,/en/paris-2024/results/football/women/fnl-000100--,10/13/2003,1943542,FBLWTEAM11--USA01
